timestamp, power.draw [W]
2026/07/17 17:48:04.528, 60.28 W
2026/07/17 17:48:05.528, 60.66 W
2026/07/17 17:48:06.528, 60.21 W
2026/07/17 17:48:07.528, 60.39 W
2026/07/17 17:48:08.528, 60.22 W
2026/07/17 17:48:09.529, 60.09 W
2026/07/17 17:48:10.529, 60.21 W
2026/07/17 17:48:11.529, 60.88 W
2026/07/17 17:48:12.529, 60.31 W
2026/07/17 17:48:13.529, 60.27 W
2026/07/17 17:48:14.529, 60.01 W
2026/07/17 17:48:15.529, 60.15 W
2026/07/17 17:48:16.529, 60.45 W
2026/07/17 17:48:17.530, 59.98 W
2026/07/17 17:48:18.530, 60.51 W
2026/07/17 17:48:19.530, 60.32 W
2026/07/17 17:48:20.530, 60.13 W
2026/07/17 17:48:21.530, 60.45 W
2026/07/17 17:48:22.530, 60.19 W
2026/07/17 17:48:23.530, 60.25 W
2026/07/17 17:48:24.530, 60.19 W
2026/07/17 17:48:25.531, 60.17 W
2026/07/17 17:48:26.531, 60.33 W
2026/07/17 17:48:27.531, 60.22 W
2026/07/17 17:48:28.531, 60.40 W
2026/07/17 17:48:29.531, 60.11 W
2026/07/17 17:48:30.531, 60.26 W
2026/07/17 17:48:31.531, 60.28 W
2026/07/17 17:48:32.531, 60.01 W
2026/07/17 17:48:33.531, 60.24 W
2026/07/17 17:48:34.532, 60.10 W
2026/07/17 17:48:35.532, 60.20 W
2026/07/17 17:48:36.532, 59.91 W
2026/07/17 17:48:37.532, 59.69 W
2026/07/17 17:48:38.532, 60.26 W
2026/07/17 17:48:39.532, 60.07 W
2026/07/17 17:48:40.532, 59.91 W
2026/07/17 17:48:41.532, 60.19 W
2026/07/17 17:48:42.533, 60.16 W
2026/07/17 17:48:43.533, 60.29 W
2026/07/17 17:48:44.533, 60.14 W
2026/07/17 17:48:45.533, 60.27 W
2026/07/17 17:48:46.533, 60.34 W
2026/07/17 17:48:47.533, 60.05 W
2026/07/17 17:48:48.533, 60.16 W
2026/07/17 17:48:49.534, 60.15 W
2026/07/17 17:48:50.534, 60.17 W
2026/07/17 17:48:51.534, 60.18 W
2026/07/17 17:48:52.534, 60.18 W
2026/07/17 17:48:53.534, 60.25 W
2026/07/17 17:48:54.534, 60.00 W
2026/07/17 17:48:55.534, 60.23 W
2026/07/17 17:48:56.534, 60.24 W
2026/07/17 17:48:57.534, 60.33 W
2026/07/17 17:48:58.535, 60.38 W
2026/07/17 17:48:59.535, 60.24 W
2026/07/17 17:49:00.535, 60.31 W
2026/07/17 17:49:01.535, 60.23 W
2026/07/17 17:49:02.535, 60.12 W
2026/07/17 17:49:03.535, 59.99 W
2026/07/17 17:49:04.535, 60.44 W
2026/07/17 17:49:05.536, 60.37 W
2026/07/17 17:49:06.536, 60.28 W
2026/07/17 17:49:07.536, 60.26 W
2026/07/17 17:49:08.536, 60.13 W
2026/07/17 17:49:09.536, 60.24 W
2026/07/17 17:49:10.536, 51.31 W
2026/07/17 17:49:11.536, 60.10 W
2026/07/17 17:49:12.536, 60.90 W
2026/07/17 17:49:13.537, 60.29 W
2026/07/17 17:49:14.537, 59.70 W
2026/07/17 17:49:15.537, 59.91 W
2026/07/17 17:49:16.537, 60.12 W
2026/07/17 17:49:17.537, 60.31 W
2026/07/17 17:49:18.537, 59.78 W
2026/07/17 17:49:19.538, 60.05 W
2026/07/17 17:49:20.538, 59.96 W
2026/07/17 17:49:21.538, 60.04 W
2026/07/17 17:49:22.538, 59.67 W
2026/07/17 17:49:23.538, 60.45 W
2026/07/17 17:49:24.538, 60.16 W
2026/07/17 17:49:25.538, 60.46 W
2026/07/17 17:49:26.539, 60.45 W
2026/07/17 17:49:27.539, 59.79 W
2026/07/17 17:49:28.539, 60.40 W
2026/07/17 17:49:29.539, 60.30 W
2026/07/17 17:49:30.539, 60.46 W
2026/07/17 17:49:31.539, 60.35 W
2026/07/17 17:49:32.539, 59.87 W
2026/07/17 17:49:33.539, 60.16 W
2026/07/17 17:49:34.540, 59.89 W
2026/07/17 17:49:35.540, 60.46 W
2026/07/17 17:49:36.540, 60.02 W
2026/07/17 17:49:37.540, 60.48 W
2026/07/17 17:49:38.540, 60.35 W
2026/07/17 17:49:39.540, 59.40 W
2026/07/17 17:49:40.540, 59.71 W
2026/07/17 17:49:41.540, 60.09 W
2026/07/17 17:49:42.540, 60.10 W
2026/07/17 17:49:43.541, 60.64 W
2026/07/17 17:49:44.541, 60.75 W
2026/07/17 17:49:45.541, 60.29 W
2026/07/17 17:49:46.541, 59.51 W
2026/07/17 17:49:47.541, 59.82 W
2026/07/17 17:49:48.541, 60.00 W
2026/07/17 17:49:49.541, 60.55 W
2026/07/17 17:49:50.541, 60.61 W
2026/07/17 17:49:51.542, 60.69 W
2026/07/17 17:49:52.542, 59.87 W
2026/07/17 17:49:53.542, 59.90 W
2026/07/17 17:49:54.542, 59.77 W
2026/07/17 17:49:55.542, 59.59 W
2026/07/17 17:49:56.542, 59.72 W
2026/07/17 17:49:57.542, 59.87 W
2026/07/17 17:49:58.542, 60.00 W
2026/07/17 17:49:59.543, 60.06 W
2026/07/17 17:50:00.543, 59.74 W
2026/07/17 17:50:01.543, 59.87 W
2026/07/17 17:50:02.543, 60.27 W
2026/07/17 17:50:03.543, 60.62 W
2026/07/17 17:50:04.543, 60.46 W
2026/07/17 17:50:05.543, 60.05 W
2026/07/17 17:50:06.543, 60.04 W
2026/07/17 17:50:07.544, 59.42 W
2026/07/17 17:50:08.544, 59.85 W
2026/07/17 17:50:09.544, 59.98 W
2026/07/17 17:50:10.544, 59.53 W
2026/07/17 17:50:11.544, 60.54 W
2026/07/17 17:50:12.544, 60.71 W
2026/07/17 17:50:13.544, 60.62 W
2026/07/17 17:50:14.544, 60.73 W
2026/07/17 17:50:15.544, 60.02 W
2026/07/17 17:50:16.545, 59.99 W
2026/07/17 17:50:17.545, 60.65 W
2026/07/17 17:50:18.545, 60.11 W
2026/07/17 17:50:19.545, 60.08 W
2026/07/17 17:50:20.545, 60.90 W
2026/07/17 17:50:21.545, 59.95 W
2026/07/17 17:50:22.545, 60.01 W
2026/07/17 17:50:23.546, 60.28 W
2026/07/17 17:50:24.546, 59.79 W
2026/07/17 17:50:25.546, 60.28 W
2026/07/17 17:50:26.546, 60.05 W
2026/07/17 17:50:27.546, 59.90 W
2026/07/17 17:50:28.546, 60.67 W
2026/07/17 17:50:29.546, 59.95 W
2026/07/17 17:50:30.546, 60.32 W
2026/07/17 17:50:31.547, 60.23 W
2026/07/17 17:50:32.547, 60.16 W
2026/07/17 17:50:33.547, 60.68 W
2026/07/17 17:50:34.547, 59.82 W
2026/07/17 17:50:35.547, 60.42 W
2026/07/17 17:50:36.547, 59.92 W
2026/07/17 17:50:37.547, 60.12 W
2026/07/17 17:50:38.548, 60.20 W
2026/07/17 17:50:39.548, 60.27 W
2026/07/17 17:50:40.548, 60.22 W
2026/07/17 17:50:41.548, 60.31 W
2026/07/17 17:50:42.548, 60.05 W
2026/07/17 17:50:43.548, 60.05 W
2026/07/17 17:50:44.549, 60.28 W
2026/07/17 17:50:45.549, 59.88 W
2026/07/17 17:50:46.549, 60.16 W
2026/07/17 17:50:47.549, 60.08 W
2026/07/17 17:50:48.549, 60.10 W
2026/07/17 17:50:49.549, 60.29 W
2026/07/17 17:50:50.549, 60.22 W
2026/07/17 17:50:51.549, 60.27 W
2026/07/17 17:50:52.550, 60.06 W
2026/07/17 17:50:53.550, 60.23 W
2026/07/17 17:50:54.550, 60.15 W
2026/07/17 17:50:55.550, 59.94 W
2026/07/17 17:50:56.550, 59.90 W
2026/07/17 17:50:57.550, 60.17 W
2026/07/17 17:50:58.550, 60.39 W
2026/07/17 17:50:59.550, 60.40 W
2026/07/17 17:51:00.551, 60.23 W
2026/07/17 17:51:01.551, 60.18 W
2026/07/17 17:51:02.551, 60.06 W
2026/07/17 17:51:03.551, 60.11 W
2026/07/17 17:51:04.551, 60.08 W
2026/07/17 17:51:05.551, 60.15 W
2026/07/17 17:51:06.551, 60.01 W
2026/07/17 17:51:07.551, 60.14 W
2026/07/17 17:51:08.551, 60.22 W
2026/07/17 17:51:09.552, 60.15 W
2026/07/17 17:51:10.552, 60.25 W
2026/07/17 17:51:11.552, 60.11 W
2026/07/17 17:51:12.552, 60.03 W
2026/07/17 17:51:13.552, 60.00 W
2026/07/17 17:51:14.552, 60.09 W
2026/07/17 17:51:15.552, 60.53 W
2026/07/17 17:51:16.552, 60.26 W
2026/07/17 17:51:17.553, 60.14 W
2026/07/17 17:51:18.553, 60.55 W
2026/07/17 17:51:19.553, 59.92 W
2026/07/17 17:51:20.553, 60.31 W
2026/07/17 17:51:21.553, 60.38 W
2026/07/17 17:51:22.553, 60.28 W
2026/07/17 17:51:23.553, 60.29 W
2026/07/17 17:51:24.554, 60.13 W
2026/07/17 17:51:25.554, 59.84 W
2026/07/17 17:51:26.554, 60.10 W
2026/07/17 17:51:27.554, 60.14 W
2026/07/17 17:51:28.554, 59.95 W
2026/07/17 17:51:29.554, 60.31 W
2026/07/17 17:51:30.554, 60.40 W
2026/07/17 17:51:31.554, 60.21 W
2026/07/17 17:51:32.554, 60.41 W
2026/07/17 17:51:33.555, 60.39 W
2026/07/17 17:51:34.555, 59.97 W
2026/07/17 17:51:35.555, 59.91 W
2026/07/17 17:51:36.555, 60.36 W
2026/07/17 17:51:37.555, 60.19 W
2026/07/17 17:51:38.555, 59.94 W
2026/07/17 17:51:39.555, 60.40 W
2026/07/17 17:51:40.556, 60.32 W
2026/07/17 17:51:41.556, 60.27 W
2026/07/17 17:51:42.556, 60.26 W
2026/07/17 17:51:43.556, 60.39 W
2026/07/17 17:51:44.556, 60.22 W
2026/07/17 17:51:45.556, 60.13 W
2026/07/17 17:51:46.556, 60.39 W
2026/07/17 17:51:47.556, 60.20 W
2026/07/17 17:51:48.556, 59.95 W
2026/07/17 17:51:49.556, 60.08 W
2026/07/17 17:51:50.556, 60.51 W
2026/07/17 17:51:51.556, 60.05 W
2026/07/17 17:51:52.557, 59.93 W
2026/07/17 17:51:53.557, 60.09 W
2026/07/17 17:51:54.557, 60.33 W
2026/07/17 17:51:55.557, 60.13 W
2026/07/17 17:51:56.557, 60.11 W
2026/07/17 17:51:57.557, 60.12 W
2026/07/17 17:51:58.557, 60.20 W
2026/07/17 17:51:59.557, 60.28 W
2026/07/17 17:52:00.557, 60.19 W
2026/07/17 17:52:01.557, 60.02 W
2026/07/17 17:52:02.558, 60.22 W
2026/07/17 17:52:03.558, 60.24 W
2026/07/17 17:52:04.558, 60.19 W
2026/07/17 17:52:05.558, 60.26 W
2026/07/17 17:52:06.558, 60.01 W
2026/07/17 17:52:07.558, 60.03 W
2026/07/17 17:52:08.558, 60.16 W
2026/07/17 17:52:09.558, 60.14 W
2026/07/17 17:52:10.559, 60.15 W
2026/07/17 17:52:11.559, 60.40 W
2026/07/17 17:52:12.559, 60.08 W
2026/07/17 17:52:13.559, 60.26 W
2026/07/17 17:52:14.559, 60.13 W
2026/07/17 17:52:15.559, 60.11 W
2026/07/17 17:52:16.559, 60.12 W
2026/07/17 17:52:17.559, 60.38 W
2026/07/17 17:52:18.560, 60.17 W
2026/07/17 17:52:19.560, 60.09 W
2026/07/17 17:52:20.560, 60.06 W
2026/07/17 17:52:21.560, 60.19 W
2026/07/17 17:52:22.560, 60.09 W
2026/07/17 17:52:23.560, 60.29 W
2026/07/17 17:52:24.560, 60.31 W
2026/07/17 17:52:25.560, 60.37 W
2026/07/17 17:52:26.561, 60.11 W
2026/07/17 17:52:27.561, 60.15 W
2026/07/17 17:52:28.561, 60.33 W
2026/07/17 17:52:29.561, 60.26 W
2026/07/17 17:52:30.561, 60.25 W
2026/07/17 17:52:31.561, 59.93 W
2026/07/17 17:52:32.561, 60.29 W
2026/07/17 17:52:33.561, 60.12 W
2026/07/17 17:52:34.562, 59.88 W
2026/07/17 17:52:35.562, 60.01 W
2026/07/17 17:52:36.562, 60.05 W
2026/07/17 17:52:37.562, 60.14 W
2026/07/17 17:52:38.562, 59.97 W
2026/07/17 17:52:39.562, 59.88 W
2026/07/17 17:52:40.562, 59.93 W
2026/07/17 17:52:41.562, 60.03 W
2026/07/17 17:52:42.563, 59.89 W
2026/07/17 17:52:43.563, 60.04 W
2026/07/17 17:52:44.563, 60.53 W
2026/07/17 17:52:45.563, 60.06 W
2026/07/17 17:52:46.563, 60.10 W
2026/07/17 17:52:47.563, 60.16 W
2026/07/17 17:52:48.563, 59.87 W
2026/07/17 17:52:49.564, 59.95 W
2026/07/17 17:52:50.564, 59.97 W
2026/07/17 17:52:51.564, 59.91 W
2026/07/17 17:52:52.564, 59.77 W
2026/07/17 17:52:53.564, 60.02 W
2026/07/17 17:52:54.564, 59.75 W
2026/07/17 17:52:55.564, 60.02 W
2026/07/17 17:52:56.564, 60.08 W
2026/07/17 17:52:57.564, 59.98 W
2026/07/17 17:52:58.565, 59.93 W
2026/07/17 17:52:59.565, 60.13 W
2026/07/17 17:53:00.565, 60.62 W
2026/07/17 17:53:01.565, 60.42 W
2026/07/17 17:53:02.565, 60.20 W
2026/07/17 17:53:03.565, 60.22 W
2026/07/17 17:53:04.566, 60.09 W
2026/07/17 17:53:05.566, 60.21 W
2026/07/17 17:53:06.566, 60.08 W
2026/07/17 17:53:07.566, 60.34 W
2026/07/17 17:53:08.566, 60.66 W
2026/07/17 17:53:09.566, 59.82 W
2026/07/17 17:53:10.567, 60.20 W
2026/07/17 17:53:11.567, 60.17 W
2026/07/17 17:53:12.567, 59.94 W
2026/07/17 17:53:13.567, 59.77 W
2026/07/17 17:53:14.567, 60.73 W
2026/07/17 17:53:15.567, 60.06 W
2026/07/17 17:53:16.568, 60.00 W
2026/07/17 17:53:17.568, 60.06 W
2026/07/17 17:53:18.568, 60.24 W
2026/07/17 17:53:19.568, 60.21 W
2026/07/17 17:53:20.568, 60.37 W
2026/07/17 17:53:21.568, 60.12 W
2026/07/17 17:53:22.568, 60.34 W
2026/07/17 17:53:23.569, 59.92 W
2026/07/17 17:53:24.569, 60.21 W
2026/07/17 17:53:25.569, 60.47 W
2026/07/17 17:53:26.569, 60.01 W
2026/07/17 17:53:27.569, 60.43 W
2026/07/17 17:53:28.569, 60.26 W
2026/07/17 17:53:29.569, 60.45 W
2026/07/17 17:53:30.570, 60.17 W
2026/07/17 17:53:31.570, 60.15 W
2026/07/17 17:53:32.570, 60.29 W
2026/07/17 17:53:33.570, 60.26 W
2026/07/17 17:53:34.570, 59.95 W
2026/07/17 17:53:35.570, 60.27 W
2026/07/17 17:53:36.570, 60.46 W
2026/07/17 17:53:37.570, 60.12 W
2026/07/17 17:53:38.571, 60.24 W
2026/07/17 17:53:39.571, 60.19 W
2026/07/17 17:53:40.571, 60.29 W
2026/07/17 17:53:41.571, 60.02 W
2026/07/17 17:53:42.571, 60.30 W
2026/07/17 17:53:43.571, 59.99 W
2026/07/17 17:53:44.571, 60.21 W
2026/07/17 17:53:45.571, 60.33 W
2026/07/17 17:53:46.572, 60.32 W
2026/07/17 17:53:47.572, 59.99 W
2026/07/17 17:53:48.572, 60.08 W
2026/07/17 17:53:49.572, 60.11 W
2026/07/17 17:53:50.572, 59.85 W
2026/07/17 17:53:51.572, 60.25 W
2026/07/17 17:53:52.572, 59.98 W
2026/07/17 17:53:53.572, 60.22 W
2026/07/17 17:53:54.573, 60.06 W
2026/07/17 17:53:55.573, 60.15 W
2026/07/17 17:53:56.573, 60.43 W
2026/07/17 17:53:57.573, 60.02 W
2026/07/17 17:53:58.573, 60.15 W
2026/07/17 17:53:59.573, 60.07 W
2026/07/17 17:54:00.573, 60.20 W
2026/07/17 17:54:01.573, 60.11 W
2026/07/17 17:54:02.574, 60.20 W
2026/07/17 17:54:03.574, 60.17 W
2026/07/17 17:54:04.574, 60.28 W
2026/07/17 17:54:05.574, 60.13 W
2026/07/17 17:54:06.574, 60.15 W
2026/07/17 17:54:07.574, 60.33 W
2026/07/17 17:54:08.574, 60.12 W
2026/07/17 17:54:09.575, 60.22 W
2026/07/17 17:54:10.575, 60.13 W
2026/07/17 17:54:11.575, 60.21 W
2026/07/17 17:54:12.575, 60.22 W
2026/07/17 17:54:13.575, 60.15 W
2026/07/17 17:54:14.575, 60.23 W
2026/07/17 17:54:15.575, 60.31 W
2026/07/17 17:54:16.575, 60.05 W
2026/07/17 17:54:17.576, 60.15 W
2026/07/17 17:54:18.576, 60.48 W
2026/07/17 17:54:19.576, 60.37 W
2026/07/17 17:54:20.576, 60.29 W
2026/07/17 17:54:21.576, 60.26 W
2026/07/17 17:54:22.576, 60.14 W
2026/07/17 17:54:23.576, 60.13 W
2026/07/17 17:54:24.576, 60.19 W
2026/07/17 17:54:25.576, 60.31 W
2026/07/17 17:54:26.576, 60.28 W
2026/07/17 17:54:27.577, 60.12 W
2026/07/17 17:54:28.577, 60.38 W
2026/07/17 17:54:29.577, 60.26 W
2026/07/17 17:54:30.577, 60.14 W
2026/07/17 17:54:31.577, 59.99 W
2026/07/17 17:54:32.577, 60.11 W
2026/07/17 17:54:33.577, 60.28 W
2026/07/17 17:54:34.577, 60.11 W
2026/07/17 17:54:35.578, 60.24 W
2026/07/17 17:54:36.578, 60.18 W
2026/07/17 17:54:37.578, 60.02 W
2026/07/17 17:54:38.578, 60.01 W
2026/07/17 17:54:39.578, 59.71 W
2026/07/17 17:54:40.578, 60.08 W
2026/07/17 17:54:41.578, 60.17 W
2026/07/17 17:54:42.578, 59.90 W
2026/07/17 17:54:43.579, 60.31 W
2026/07/17 17:54:44.579, 60.08 W
2026/07/17 17:54:45.579, 60.25 W
2026/07/17 17:54:46.579, 60.14 W
2026/07/17 17:54:47.579, 60.41 W
2026/07/17 17:54:48.579, 60.17 W
2026/07/17 17:54:49.579, 60.08 W
2026/07/17 17:54:50.579, 59.94 W
2026/07/17 17:54:51.580, 60.10 W
2026/07/17 17:54:52.580, 60.26 W
2026/07/17 17:54:53.580, 60.02 W
2026/07/17 17:54:54.580, 60.14 W
2026/07/17 17:54:55.580, 60.09 W
2026/07/17 17:54:56.580, 60.12 W
2026/07/17 17:54:57.580, 60.40 W
2026/07/17 17:54:58.580, 60.21 W
2026/07/17 17:54:59.580, 60.14 W
2026/07/17 17:55:00.581, 60.20 W
2026/07/17 17:55:01.581, 60.19 W
2026/07/17 17:55:02.581, 60.04 W
2026/07/17 17:55:03.581, 60.45 W
2026/07/17 17:55:04.581, 60.17 W
2026/07/17 17:55:05.581, 60.29 W
2026/07/17 17:55:06.581, 60.15 W
2026/07/17 17:55:07.581, 59.99 W
2026/07/17 17:55:08.582, 60.23 W
2026/07/17 17:55:09.582, 60.39 W
2026/07/17 17:55:10.582, 60.32 W
2026/07/17 17:55:11.582, 60.16 W
2026/07/17 17:55:12.582, 60.22 W
2026/07/17 17:55:13.582, 60.14 W
2026/07/17 17:55:14.582, 60.18 W
2026/07/17 17:55:15.582, 60.18 W
2026/07/17 17:55:16.583, 60.15 W
2026/07/17 17:55:17.583, 60.11 W
2026/07/17 17:55:18.583, 60.12 W
2026/07/17 17:55:19.583, 60.17 W
2026/07/17 17:55:20.583, 60.01 W
2026/07/17 17:55:21.583, 59.94 W
2026/07/17 17:55:22.583, 60.36 W
2026/07/17 17:55:23.584, 60.38 W
2026/07/17 17:55:24.584, 60.47 W
2026/07/17 17:55:25.584, 60.10 W
2026/07/17 17:55:26.584, 60.29 W
2026/07/17 17:55:27.584, 60.08 W
2026/07/17 17:55:28.584, 60.06 W
2026/07/17 17:55:29.584, 60.10 W
2026/07/17 17:55:30.584, 60.38 W
2026/07/17 17:55:31.584, 59.96 W
2026/07/17 17:55:32.584, 60.19 W
2026/07/17 17:55:33.585, 60.37 W
2026/07/17 17:55:34.585, 60.27 W
2026/07/17 17:55:35.585, 60.47 W
2026/07/17 17:55:36.585, 60.23 W
2026/07/17 17:55:37.585, 60.40 W
2026/07/17 17:55:38.585, 60.11 W
2026/07/17 17:55:39.585, 60.20 W
2026/07/17 17:55:40.585, 60.18 W
2026/07/17 17:55:41.585, 60.11 W
2026/07/17 17:55:42.586, 60.36 W
2026/07/17 17:55:43.586, 60.16 W
2026/07/17 17:55:44.586, 60.24 W
2026/07/17 17:55:45.586, 59.97 W
2026/07/17 17:55:46.586, 60.28 W
2026/07/17 17:55:47.586, 60.14 W
2026/07/17 17:55:48.586, 60.11 W
2026/07/17 17:55:49.586, 60.26 W
2026/07/17 17:55:50.587, 60.18 W
2026/07/17 17:55:51.587, 60.14 W
2026/07/17 17:55:52.587, 60.12 W
2026/07/17 17:55:53.587, 60.27 W
2026/07/17 17:55:54.587, 60.07 W
2026/07/17 17:55:55.587, 60.41 W
2026/07/17 17:55:56.587, 60.10 W
2026/07/17 17:55:57.587, 60.24 W
2026/07/17 17:55:58.588, 60.44 W
2026/07/17 17:55:59.588, 60.15 W
2026/07/17 17:56:00.588, 60.39 W
2026/07/17 17:56:01.588, 60.14 W
2026/07/17 17:56:02.588, 60.41 W
2026/07/17 17:56:03.588, 60.16 W
2026/07/17 17:56:04.588, 60.08 W
2026/07/17 17:56:05.588, 60.02 W
2026/07/17 17:56:06.588, 60.35 W
2026/07/17 17:56:07.589, 59.99 W
2026/07/17 17:56:08.589, 60.23 W
2026/07/17 17:56:09.589, 52.54 W
2026/07/17 17:56:10.589, 60.26 W
2026/07/17 17:56:11.589, 60.15 W
2026/07/17 17:56:12.589, 60.59 W
2026/07/17 17:56:13.589, 60.40 W
2026/07/17 17:56:14.589, 59.85 W
2026/07/17 17:56:15.590, 60.34 W
2026/07/17 17:56:16.590, 60.48 W
2026/07/17 17:56:17.590, 60.63 W
2026/07/17 17:56:18.590, 60.14 W
2026/07/17 17:56:19.590, 60.39 W
2026/07/17 17:56:20.590, 59.94 W
2026/07/17 17:56:21.590, 60.41 W
2026/07/17 17:56:22.590, 60.04 W
2026/07/17 17:56:23.591, 60.05 W
2026/07/17 17:56:24.591, 60.69 W
2026/07/17 17:56:25.591, 60.06 W
2026/07/17 17:56:26.591, 59.96 W
2026/07/17 17:56:27.591, 60.29 W
2026/07/17 17:56:28.591, 60.51 W
2026/07/17 17:56:29.591, 59.92 W
2026/07/17 17:56:30.591, 59.76 W
2026/07/17 17:56:31.591, 60.22 W
2026/07/17 17:56:32.591, 60.26 W
2026/07/17 17:56:33.592, 60.62 W
2026/07/17 17:56:34.592, 60.42 W
2026/07/17 17:56:35.592, 60.70 W
2026/07/17 17:56:36.592, 59.90 W
2026/07/17 17:56:37.592, 60.12 W
2026/07/17 17:56:38.592, 60.13 W
2026/07/17 17:56:39.592, 60.52 W
2026/07/17 17:56:40.593, 60.41 W
2026/07/17 17:56:41.593, 59.53 W
2026/07/17 17:56:42.593, 60.33 W
2026/07/17 17:56:43.593, 60.02 W
2026/07/17 17:56:44.593, 59.54 W
2026/07/17 17:56:45.593, 60.06 W
2026/07/17 17:56:46.593, 60.60 W
2026/07/17 17:56:47.594, 60.59 W
2026/07/17 17:56:48.594, 60.20 W
2026/07/17 17:56:49.594, 59.52 W
2026/07/17 17:56:50.594, 59.61 W
2026/07/17 17:56:51.594, 59.86 W
2026/07/17 17:56:52.594, 59.97 W
2026/07/17 17:56:53.594, 60.45 W
2026/07/17 17:56:54.595, 60.63 W
2026/07/17 17:56:55.595, 59.94 W
2026/07/17 17:56:56.595, 59.73 W
2026/07/17 17:56:57.595, 60.18 W
2026/07/17 17:56:58.595, 60.74 W
2026/07/17 17:56:59.595, 60.69 W
2026/07/17 17:57:00.595, 59.75 W
2026/07/17 17:57:01.595, 59.67 W
2026/07/17 17:57:02.596, 60.10 W
2026/07/17 17:57:03.596, 59.81 W
2026/07/17 17:57:04.596, 59.88 W
2026/07/17 17:57:05.596, 59.99 W
2026/07/17 17:57:06.596, 59.50 W
2026/07/17 17:57:07.596, 60.42 W
2026/07/17 17:57:08.596, 60.79 W
2026/07/17 17:57:09.596, 60.90 W
2026/07/17 17:57:10.597, 60.86 W
2026/07/17 17:57:11.597, 60.50 W
2026/07/17 17:57:12.597, 60.00 W
2026/07/17 17:57:13.597, 59.83 W
2026/07/17 17:57:14.597, 59.67 W
2026/07/17 17:57:15.597, 59.79 W
2026/07/17 17:57:16.597, 60.09 W
2026/07/17 17:57:17.597, 59.96 W
2026/07/17 17:57:18.597, 59.58 W
2026/07/17 17:57:19.598, 59.97 W
2026/07/17 17:57:20.598, 59.94 W
2026/07/17 17:57:21.598, 60.12 W
2026/07/17 17:57:22.598, 60.70 W
2026/07/17 17:57:23.598, 60.07 W
2026/07/17 17:57:24.598, 60.22 W
2026/07/17 17:57:25.598, 60.52 W
2026/07/17 17:57:26.598, 59.79 W
2026/07/17 17:57:27.598, 60.58 W
2026/07/17 17:57:28.599, 60.09 W
2026/07/17 17:57:29.599, 60.28 W
2026/07/17 17:57:30.599, 60.04 W
2026/07/17 17:57:31.599, 59.75 W
2026/07/17 17:57:32.599, 60.64 W
2026/07/17 17:57:33.599, 59.93 W
2026/07/17 17:57:34.599, 60.00 W
2026/07/17 17:57:35.599, 60.37 W
2026/07/17 17:57:36.599, 59.77 W
2026/07/17 17:57:37.600, 60.29 W
2026/07/17 17:57:38.600, 60.07 W
2026/07/17 17:57:39.600, 59.98 W
2026/07/17 17:57:40.600, 60.46 W
2026/07/17 17:57:41.600, 60.08 W
2026/07/17 17:57:42.600, 60.47 W
2026/07/17 17:57:43.600, 60.38 W
2026/07/17 17:57:44.600, 60.08 W
2026/07/17 17:57:45.601, 60.35 W
2026/07/17 17:57:46.601, 60.58 W
2026/07/17 17:57:47.601, 60.49 W
2026/07/17 17:57:48.601, 60.43 W
2026/07/17 17:57:49.601, 60.33 W
2026/07/17 17:57:50.601, 60.25 W
2026/07/17 17:57:51.601, 60.32 W
2026/07/17 17:57:52.601, 60.11 W
2026/07/17 17:57:53.602, 60.00 W
2026/07/17 17:57:54.602, 60.44 W
2026/07/17 17:57:55.602, 60.13 W
2026/07/17 17:57:56.602, 60.20 W
2026/07/17 17:57:57.602, 60.39 W
2026/07/17 17:57:58.602, 59.92 W
2026/07/17 17:57:59.602, 59.91 W
2026/07/17 17:58:00.603, 60.32 W
2026/07/17 17:58:01.603, 60.27 W
2026/07/17 17:58:02.603, 60.20 W
2026/07/17 17:58:03.603, 60.22 W
2026/07/17 17:58:04.603, 60.40 W
2026/07/17 17:58:05.603, 60.21 W
2026/07/17 17:58:06.603, 60.12 W
2026/07/17 17:58:07.603, 60.15 W
2026/07/17 17:58:08.603, 60.30 W
2026/07/17 17:58:09.604, 60.15 W
2026/07/17 17:58:10.604, 60.13 W
2026/07/17 17:58:11.604, 60.05 W
2026/07/17 17:58:12.604, 60.50 W
2026/07/17 17:58:13.604, 60.23 W
2026/07/17 17:58:14.604, 59.95 W
2026/07/17 17:58:15.604, 60.28 W
2026/07/17 17:58:16.604, 60.44 W
2026/07/17 17:58:17.605, 60.14 W
2026/07/17 17:58:18.605, 60.34 W
2026/07/17 17:58:19.605, 60.30 W
2026/07/17 17:58:20.605, 60.34 W
2026/07/17 17:58:21.605, 59.99 W
2026/07/17 17:58:22.605, 60.37 W
2026/07/17 17:58:23.605, 59.95 W
2026/07/17 17:58:24.605, 59.85 W
2026/07/17 17:58:25.605, 60.10 W
2026/07/17 17:58:26.606, 60.14 W
2026/07/17 17:58:27.606, 60.43 W
2026/07/17 17:58:28.606, 59.74 W
2026/07/17 17:58:29.606, 60.29 W
2026/07/17 17:58:30.606, 60.34 W
2026/07/17 17:58:31.606, 59.95 W
2026/07/17 17:58:32.606, 60.12 W
2026/07/17 17:58:33.606, 60.33 W
2026/07/17 17:58:34.606, 60.01 W
2026/07/17 17:58:35.606, 60.24 W
2026/07/17 17:58:36.607, 60.36 W
2026/07/17 17:58:37.607, 60.10 W
2026/07/17 17:58:38.607, 60.38 W
